Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2017,Dutra Silva R.,Donaldson J.,439,101.0,BRA,2003,73,178,Right,USA,2014.0,75.0,188.0,Right,No,338.0,High,Yes
2017,Young D.,Fabbiano T.,85,141.0,USA,2004,79,183,Left,ITA,2005.0,69.0,173.0,Right,Yes,-56.0,Medium,No
2017,Simon G.,Mmoh M.,25,190.0,FRA,2002,70,183,Right,USA,2016.0,85.0,185.0,Right,Yes,-165.0,High,Yes
2017,Zverev A.,Haase R.,24,57.0,GER,2013,86,198,Right,NED,2005.0,71.0,191.0,Right,Yes,-33.0,Medium,Yes
2017,Berlocq C.,Albot R.,90,96.0,ARG,2001,81,183,Right,MDA,2008.0,69.0,175.0,Right,Yes,-6.0,Low,Yes
2017,Nishioka Y.,Bolt A.,99,632.0,JPN,2014,64,170,Left,AUS,2011.0,84.0,183.0,Left,Yes,-533.0,High,Yes
2017,Raonic M.,Brown D.,3,66.0,CAN,2008,98,196,Right,GER,2002.0,78.0,196.0,Right,Yes,-63.0,Medium,Yes
2017,Goffin D.,Opelka R.,11,208.0,BEL,2009,68,180,Right,USA,2015.0,100.0,211.0,Right,Yes,-197.0,High,Yes
2017,Tiafoe F.,Kukushkin M.,108,98.0,USA,2015,77,188,Right,KAZ,2006.0,72.0,183.0,Right,No,10.0,Low,Yes
2017,Carreno Busta P.,Polansky P.,31,132.0,ESP,2009,78,188,Right,CAN,2006.0,79.0,183.0,Right,Yes,-101.0,High,Yes
2017,Nadal R.,Mayer F.,9,49.0,ESP,2001,85,185,Left,GER,2001.0,82.0,191.0,Right,Yes,-40.0,Medium,No
2017,Edmund K.,Giraldo S.,46,91.0,GBR,2012,83,188,Right,COL,2004.0,75.0,188.0,Right,Yes,-45.0,Medium,Yes
2017,Baghdatis M.,Youzhny M.,36,70.0,CYP,2003,82,178,Right,RUS,1999.0,73.0,183.0,Right,Yes,-34.0,Medium,Yes
2017,Thiem D.,Struff J.L.,8,58.0,AUT,2011,82,185,Right,GER,2009.0,87.0,196.0,Right,Yes,-50.0,Medium,Yes
2017,Muller G.,Fritz T.,28,93.0,LUX,2001,89,193,Left,USA,2015.0,84.0,193.0,Right,Yes,-65.0,Medium,No
2017,Whittington A.,Pavlasek A.,194,86.0,AUS,2012,82,188,Right,CZE,2012.0,76.0,185.0,Right,No,108.0,High,Yes
2017,Bautista Agut R.,Pella G.,14,81.0,ESP,2005,76,183,Right,ARG,2007.0,83.0,185.0,Left,Yes,-67.0,Medium,No
2017,Gasquet R.,Mott B.,18,287.0,FRA,2002,75,185,Right,,,,,,Yes,-269.0,High,
2017,Dolgopolov O.,Coric B.,69,59.0,UKR,2006,71,180,Right,CRO,2013.0,79.0,185.0,Right,No,10.0,Low,Yes
2017,Thompson J.,Sousa J.,76,37.0,AUS,2013,73,183,Right,POR,2008.0,74.0,185.0,Right,No,39.0,Medium,Yes
2017,Stepanek R.,Tursunov D.,102,405.0,CZE,1996,76,185,Right,RUS,2000.0,82.0,185.0,Right,Yes,-303.0,High,Yes
2017,Karlovic I.,Zeballos H.,21,68.0,CRO,2000,104,211,Right,ARG,2003.0,83.0,188.0,Left,Yes,-47.0,Medium,No
2017,Escobedo E.,Medvedev D.,131,63.0,USA,2014,82,185,Right,RUS,2014.0,81.0,198.0,Right,No,68.0,Medium,Yes
2017,Chung H.,Olivo R.,105,79.0,KOR,2014,87,188,Right,ARG,2009.0,73.0,180.0,Right,No,26.0,Low,Yes
2017,Ferrer D.,Jasika O.,23,290.0,ESP,2000,73,175,Right,AUS,2014.0,60.0,183.0,Left,Yes,-267.0,High,No
2017,Paire B.,Haas T.,47,,FRA,2007,80,196,Right,GER,1996.0,84.0,188.0,Right,,,,Yes
2017,Monfils G.,Vesely J.,6,53.0,FRA,2004,80,193,Right,CZE,2009.0,92.0,198.0,Left,Yes,-47.0,Medium,No
2017,Fognini F.,Lopez F.,48,29.0,ITA,2004,74,178,Right,ESP,1997.0,73.0,185.0,Left,No,19.0,Low,No
2017,Dimitrov G.,O'Connell C.,15,231.0,BUL,2008,80,191,Right,,,,,,Yes,-216.0,High,
2017,Djokovic N.,Verdasco F.,2,40.0,SRB,2003,77,188,Right,ESP,2001.0,87.0,185.0,Left,Yes,-38.0,Medium,No
2017,Istomin D.,Dodig I.,117,170.0,UZB,2004,88,188,Right,CRO,2004.0,83.0,183.0,Right,Yes,-53.0,Medium,Yes
2017,Nishikori K.,Chardy J.,5,72.0,JPN,2007,75,178,Right,FRA,2005.0,75.0,188.0,Right,Yes,-67.0,Medium,Yes
2017,Jaziri M.,Bublik A.,56,207.0,TUN,2003,82,185,Right,KAZ,2014.0,76.0,196.0,Right,Yes,-151.0,High,Yes
2017,Tsonga J.W.,Lajovic D.,12,94.0,FRA,2004,91,188,Right,SRB,2007.0,78.0,183.0,Right,Yes,-82.0,High,Yes
2017,Lacko L.,Sela D.,121,67.0,SVK,2005,85,185,Right,ISR,2002.0,65.0,175.0,Right,No,54.0,Medium,Yes
2017,Zverev M.,Isner J.,50,19.0,GER,2005,88,191,Left,USA,2007.0,108.0,208.0,Right,No,31.0,Medium,No
2017,Berdych T.,Harrison R.,10,82.0,CZE,2002,91,196,Right,USA,2007.0,84.0,185.0,Right,Yes,-72.0,Medium,Yes
2017,Wawrinka S.,Johnson S.,4,30.0,SUI,2002,81,183,Right,USA,2012.0,86.0,188.0,Right,Yes,-26.0,Low,Yes
2017,Troicki V.,Lorenzi P.,35,43.0,SRB,2006,86,193,Right,ITA,2003.0,77.0,183.0,Right,Yes,-8.0,Low,Yes
2017,Federer R.,Rubin N.,17,200.0,SUI,1998,85,185,Right,USA,2015.0,68.0,175.0,Right,Yes,-183.0,High,Yes
2017,Darcis S.,Schwartzman D.,71,54.0,BEL,2003,77,178,Right,ARG,2010.0,64.0,170.0,Right,No,17.0,Low,Yes
2017,Querrey S.,De Minaur A.,32,301.0,USA,2006,95,198,Right,AUS,2015.0,69.0,180.0,Right,Yes,-269.0,High,Yes
2017,Seppi A.,Kyrgios N.,89,13.0,ITA,2002,75,191,Right,AUS,2013.0,85.0,193.0,Right,No,76.0,High,Yes
2017,Evans D.,Cilic M.,51,7.0,GBR,2006,75,175,Right,CRO,2005.0,89.0,198.0,Right,No,44.0,Medium,Yes
2017,Sock J.,Khachanov K.,20,52.0,USA,2011,84,191,Right,RUS,2013.0,88.0,198.0,Right,Yes,-32.0,Medium,Yes
2017,Tomic B.,Estrella Burgos V.,27,103.0,AUS,2008,91,196,Right,DOM,2002.0,77.0,170.0,Right,Yes,-76.0,High,Yes
2017,Murray A.,Rublev A.,1,152.0,GBR,2005,84,191,Right,RUS,2014.0,68.0,188.0,Right,Yes,-151.0,High,Yes
2017,Gasquet R.,Berlocq C.,18,90.0,FRA,2002,75,185,Right,ARG,2001.0,81.0,183.0,Right,Yes,-72.0,Medium,Yes
2017,Carreno Busta P.,Edmund K.,31,46.0,ESP,2009,78,188,Right,GBR,2012.0,83.0,188.0,Right,Yes,-15.0,Low,Yes
2017,Kohlschreiber P.,Young D.,33,85.0,GER,2001,70,178,Right,USA,2004.0,79.0,183.0,Left,Yes,-52.0,Medium,No
2017,Simon G.,Dutra Silva R.,25,439.0,FRA,2002,70,183,Right,BRA,2003.0,73.0,178.0,Right,Yes,-414.0,High,Yes
2017,Bautista Agut R.,Nishioka Y.,14,99.0,ESP,2005,76,183,Right,JPN,2014.0,64.0,170.0,Left,Yes,-85.0,High,No
2017,Dimitrov G.,Chung H.,15,105.0,BUL,2008,80,191,Right,KOR,2014.0,87.0,188.0,Right,Yes,-90.0,High,Yes
2017,Ferrer D.,Escobedo E.,23,131.0,ESP,2000,73,175,Right,USA,2014.0,82.0,185.0,Right,Yes,-108.0,High,Yes
2017,Istomin D.,Djokovic N.,117,2.0,UZB,2004,88,188,Right,SRB,2003.0,77.0,188.0,Right,No,115.0,High,Yes
2017,Raonic M.,Muller G.,3,28.0,CAN,2008,98,196,Right,LUX,2001.0,89.0,193.0,Left,Yes,-25.0,Low,No
2017,Goffin D.,Stepanek R.,11,102.0,BEL,2009,68,180,Right,CZE,1996.0,76.0,185.0,Right,Yes,-91.0,High,Yes
2017,Monfils G.,Dolgopolov O.,6,69.0,FRA,2004,80,193,Right,UKR,2006.0,71.0,180.0,Right,Yes,-63.0,Medium,Yes
2017,Karlovic I.,Whittington A.,21,194.0,CRO,2000,104,211,Right,AUS,2012.0,82.0,188.0,Right,Yes,-173.0,High,Yes
2017,Zverev A.,Tiafoe F.,24,108.0,GER,2013,86,198,Right,USA,2015.0,77.0,188.0,Right,Yes,-84.0,High,Yes
2017,Paire B.,Fognini F.,47,48.0,FRA,2007,80,196,Right,ITA,2004.0,74.0,178.0,Right,Yes,-1.0,Low,Yes
2017,Thiem D.,Thompson J.,8,76.0,AUT,2011,82,185,Right,AUS,2013.0,73.0,183.0,Right,Yes,-68.0,Medium,Yes
2017,Nadal R.,Baghdatis M.,9,36.0,ESP,2001,85,185,Left,CYP,2003.0,82.0,178.0,Right,Yes,-27.0,Low,No
2017,Seppi A.,Darcis S.,89,71.0,ITA,2002,75,191,Right,BEL,2003.0,77.0,178.0,Right,No,18.0,Low,Yes
2017,Tsonga J.W.,Sock J.,12,20.0,FRA,2004,91,188,Right,USA,2011.0,84.0,191.0,Right,Yes,-8.0,Low,Yes
2017,Zverev M.,Jaziri M.,50,56.0,GER,2005,88,191,Left,TUN,2003.0,82.0,185.0,Right,Yes,-6.0,Low,No
2017,Wawrinka S.,Troicki V.,4,35.0,SUI,2002,81,183,Right,SRB,2006.0,86.0,193.0,Right,Yes,-31.0,Medium,Yes
2017,Murray A.,Querrey S.,1,32.0,GBR,2005,84,191,Right,USA,2006.0,95.0,198.0,Right,Yes,-31.0,Medium,Yes
2017,Evans D.,Tomic B.,51,27.0,GBR,2006,75,175,Right,AUS,2008.0,91.0,196.0,Right,No,24.0,Low,Yes
2017,Nishikori K.,Lacko L.,5,121.0,JPN,2007,75,178,Right,SVK,2005.0,85.0,185.0,Right,Yes,-116.0,High,Yes
2017,Federer R.,Berdych T.,17,10.0,SUI,1998,85,185,Right,CZE,2002.0,91.0,196.0,Right,No,7.0,Low,Yes
2017,Goffin D.,Karlovic I.,11,21.0,BEL,2009,68,180,Right,CRO,2000.0,104.0,211.0,Right,Yes,-10.0,Low,Yes
2017,Thiem D.,Paire B.,8,47.0,AUT,2011,82,185,Right,FRA,2007.0,80.0,196.0,Right,Yes,-39.0,Medium,Yes
2017,Bautista Agut R.,Ferrer D.,14,23.0,ESP,2005,76,183,Right,ESP,2000.0,73.0,175.0,Right,Yes,-9.0,Low,Yes
2017,Istomin D.,Carreno Busta P.,117,31.0,UZB,2004,88,188,Right,ESP,2009.0,78.0,188.0,Right,No,86.0,High,Yes
2017,Nadal R.,Zverev A.,9,24.0,ESP,2001,85,185,Left,GER,2013.0,86.0,198.0,Right,Yes,-15.0,Low,No
2017,Raonic M.,Simon G.,3,25.0,CAN,2008,98,196,Right,FRA,2002.0,70.0,183.0,Right,Yes,-22.0,Low,Yes
2017,Monfils G.,Kohlschreiber P.,6,33.0,FRA,2004,80,193,Right,GER,2001.0,70.0,178.0,Right,Yes,-27.0,Low,Yes
2017,Dimitrov G.,Gasquet R.,15,18.0,BUL,2008,80,191,Right,FRA,2002.0,75.0,185.0,Right,Yes,-3.0,Low,Yes
2017,Zverev M.,Murray A.,50,1.0,GER,2005,88,191,Left,GBR,2005.0,84.0,191.0,Right,No,49.0,Medium,No
2017,Wawrinka S.,Seppi A.,4,89.0,SUI,2002,81,183,Right,ITA,2002.0,75.0,191.0,Right,Yes,-85.0,High,Yes
2017,Tsonga J.W.,Evans D.,12,51.0,FRA,2004,91,188,Right,GBR,2006.0,75.0,175.0,Right,Yes,-39.0,Medium,Yes
2017,Federer R.,Nishikori K.,17,5.0,SUI,1998,85,185,Right,JPN,2007.0,75.0,178.0,Right,No,12.0,Low,Yes
2017,Goffin D.,Thiem D.,11,8.0,BEL,2009,68,180,Right,AUT,2011.0,82.0,185.0,Right,No,3.0,Low,Yes
2017,Dimitrov G.,Istomin D.,15,117.0,BUL,2008,80,191,Right,UZB,2004.0,88.0,188.0,Right,Yes,-102.0,High,Yes
2017,Raonic M.,Bautista Agut R.,3,14.0,CAN,2008,98,196,Right,ESP,2005.0,76.0,183.0,Right,Yes,-11.0,Low,Yes
2017,Nadal R.,Monfils G.,9,6.0,ESP,2001,85,185,Left,FRA,2004.0,80.0,193.0,Right,No,3.0,Low,No
2017,Wawrinka S.,Tsonga J.W.,4,12.0,SUI,2002,81,183,Right,FRA,2004.0,91.0,188.0,Right,Yes,-8.0,Low,Yes
2017,Federer R.,Zverev M.,17,50.0,SUI,1998,85,185,Right,GER,2005.0,88.0,191.0,Left,Yes,-33.0,Medium,No
2017,Dimitrov G.,Goffin D.,15,11.0,BUL,2008,80,191,Right,BEL,2009.0,68.0,180.0,Right,No,4.0,Low,Yes
2017,Nadal R.,Raonic M.,9,3.0,ESP,2001,85,185,Left,CAN,2008.0,98.0,196.0,Right,No,6.0,Low,No
2017,Federer R.,Wawrinka S.,17,4.0,SUI,1998,85,185,Right,SUI,2002.0,81.0,183.0,Right,No,13.0,Low,Yes
2017,Nadal R.,Dimitrov G.,9,15.0,ESP,2001,85,185,Left,BUL,2008.0,80.0,191.0,Right,Yes,-6.0,Low,No
2017,Federer R.,Nadal R.,17,9.0,SUI,1998,85,185,Right,ESP,2001.0,85.0,185.0,Left,No,8.0,Low,No
2016,Basic M.,Haase R.,138,65.0,BIH,2012,88,188,Right,NED,2005.0,71.0,191.0,Right,No,73.0,Medium,Yes
2016,Goffin D.,Stakhovsky S.,16,60.0,BEL,2009,68,180,Right,UKR,2003.0,80.0,193.0,Right,Yes,-44.0,Medium,Yes
2016,Dzumhur D.,Edmund K.,81,88.0,BIH,2011,70,175,Right,GBR,2012.0,83.0,188.0,Right,Yes,-7.0,Low,Yes
2016,Brands D.,Estrella Burgos V.,151,55.0,GER,2005,92,196,Right,DOM,2002.0,77.0,170.0,Right,No,96.0,High,Yes
2016,Nishikori K.,Kohlschreiber P.,7,34.0,JPN,2007,75,178,Right,GER,2001.0,70.0,178.0,Right,Yes,-27.0,Low,Yes
2016,Krajicek A.,Wu D.,103,243.0,USA,2012,79,188,Left,CHN,2009.0,65.0,175.0,Right,Yes,-140.0,High,No
2016,Thiem D.,Mayer L.,20,36.0,AUT,2011,82,185,Right,ARG,2003.0,80.0,191.0,Right,Yes,-16.0,Low,Yes
2016,Delbonis F.,Karlovic I.,53,24.0,ARG,2007,88,191,Left,CRO,2000.0,104.0,211.0,Right,No,29.0,Low,No
2016,Cilic M.,De Bakker T.,13,98.0,CRO,2005,89,198,Right,NED,2005.0,83.0,193.0,Right,Yes,-85.0,High,Yes
2016,Donskoy E.,Cervantes I.,91,72.0,RUS,2007,74,185,Right,ESP,2009.0,78.0,183.0,Right,No,19.0,Low,Yes
2016,Berdych T.,Bhambri Y.,6,96.0,CZE,2002,91,196,Right,IND,2008.0,77.0,183.0,Right,Yes,-90.0,High,Yes
2016,Herbert P.H.,Andujar P.,167,62.0,FRA,2010,79,188,Right,ESP,2003.0,76.0,180.0,Right,No,105.0,High,Yes
2016,Almagro N.,Benneteau J.,73,696.0,ESP,2003,86,183,Right,FRA,2000.0,79.0,185.0,Right,Yes,-623.0,High,Yes
2016,Garcia-Lopez G.,Mathieu P.H.,27,97.0,ESP,2002,80,185,Right,FRA,1999.0,74.0,185.0,Right,Yes,-70.0,Medium,Yes
2016,Simon G.,Pospisil V.,15,39.0,FRA,2002,70,183,Right,CAN,2007.0,84.0,193.0,Right,Yes,-24.0,Low,Yes
2016,Ramos-Vinolas A.,Coric B.,61,40.0,ESP,2007,80,188,Left,CRO,2013.0,79.0,185.0,Right,No,21.0,Low,No
2016,Olivo R.,Vesely J.,174,50.0,ARG,2009,73,180,Right,CZE,2009.0,92.0,198.0,Left,No,124.0,High,No
2016,Djokovic N.,Chung H.,1,52.0,SRB,2003,77,188,Right,KOR,2014.0,87.0,188.0,Right,Yes,-51.0,Medium,Yes
2016,Kudla D.,Krajinovic F.,69,102.0,USA,2010,75,180,Right,SRB,2008.0,75.0,185.0,Right,Yes,-33.0,Medium,Yes
2016,Dolgopolov O.,Berankis R.,35,85.0,UKR,2006,71,180,Right,LTU,2007.0,70.0,175.0,Right,Yes,-50.0,Medium,Yes
2016,Lajovic D.,Querrey S.,77,58.0,SRB,2007,78,183,Right,USA,2006.0,95.0,198.0,Right,No,19.0,Low,Yes
2016,Cuevas P.,Nishioka Y.,41,117.0,URU,2004,80,180,Right,JPN,2014.0,64.0,170.0,Left,Yes,-76.0,High,No
2016,Rubin N.,Paire B.,328,18.0,USA,2015,68,175,Right,FRA,2007.0,80.0,196.0,Right,No,310.0,High,Yes
2016,Halys Q.,Dodig I.,187,78.0,FRA,2012,78,191,Right,CRO,2004.0,83.0,183.0,Right,No,109.0,High,Yes
2016,Jasika O.,Marchenko I.,310,76.0,AUS,2014,60,183,Left,UKR,2006.0,82.0,185.0,Right,No,234.0,High,No
2016,Dimitrov G.,Lorenzi P.,28,57.0,BUL,2008,80,191,Right,ITA,2003.0,77.0,183.0,Right,Yes,-29.0,Low,Yes
2016,Seppi A.,Gabashvili T.,29,44.0,ITA,2002,75,191,Right,RUS,2001.0,83.0,188.0,Right,Yes,-15.0,Low,Yes
2016,Trungelliti M.,Kovalik J.,210,251.0,ARG,2008,78,180,Right,SVK,2010.0,82.0,183.0,Right,Yes,-41.0,Medium,Yes
2016,Federer R.,Basilashvili N.,3,118.0,SUI,1998,85,185,Right,GEO,2008.0,79.0,185.0,Right,Yes,-115.0,High,Yes
2016,Kyrgios N.,Carreno-Busta P.,30,68.0,AUS,2013,85,193,Right,ESP,2009.0,78.0,188.0,Right,Yes,-38.0,Medium,Yes
2016,Bautista R.,Klizan M.,21,43.0,ESP,2005,76,183,Right,SVK,2007.0,80.0,191.0,Left,Yes,-22.0,Low,No
2016,Tsonga J.W.,Baghdatis M.,10,46.0,FRA,2004,91,188,Right,CYP,2003.0,82.0,178.0,Right,Yes,-36.0,Medium,Yes
2016,Kuznetsov An.,Harrison R.,74,134.0,RUS,2008,70,183,Right,USA,2007.0,84.0,185.0,Right,Yes,-60.0,Medium,Yes
2016,Groth S.,Mannarino A.,67,48.0,AUS,2006,100,193,Right,FRA,2004.0,70.0,180.0,Left,No,19.0,Low,No
2016,Millman J.,Schwartzman D.,95,89.0,AUS,2006,79,183,Right,ARG,2010.0,64.0,170.0,Right,No,6.0,Low,Yes
2016,Raonic M.,Pouille L.,14,90.0,CAN,2008,98,196,Right,FRA,2012.0,81.0,185.0,Right,Yes,-76.0,High,Yes
2016,Robert S.,Fratangelo B.,225,132.0,FRA,2001,77,185,Right,USA,2012.0,79.0,183.0,Right,No,93.0,High,Yes
2016,Chardy J.,Gulbis E.,31,79.0,FRA,2005,75,188,Right,LAT,2004.0,88.0,193.0,Right,Yes,-48.0,Medium,Yes
2016,Muller G.,Fognini F.,38,23.0,LUX,2001,89,193,Left,ITA,2004.0,74.0,178.0,Right,No,15.0,Low,No
2016,Sousa J.,Kukushkin M.,33,94.0,POR,2008,74,185,Right,KAZ,2006.0,72.0,183.0,Right,Yes,-61.0,Medium,Yes
2016,Ram R.,Anderson K.,93,12.0,USA,2004,82,193,Right,RSA,2007.0,93.0,203.0,Right,No,81.0,High,Yes
2016,Granollers M.,Ebden M.,80,106.0,ESP,2003,77,191,Right,AUS,2006.0,80.0,188.0,Right,Yes,-26.0,Low,Yes
2016,Murray A.,Zverev A.,2,83.0,GBR,2005,84,191,Right,GER,2013.0,86.0,198.0,Right,Yes,-81.0,High,Yes
2016,Lopez F.,Evans D.,19,185.0,ESP,1997,73,185,Left,GBR,2006.0,75.0,175.0,Right,Yes,-166.0,High,No
2016,Pella G.,Darcis S.,75,110.0,ARG,2007,83,185,Left,BEL,2003.0,77.0,178.0,Right,Yes,-35.0,Medium,No
2016,Robredo T.,Jaziri M.,42,104.0,ESP,1998,75,180,Right,TUN,2003.0,82.0,185.0,Right,Yes,-62.0,Medium,Yes
2016,Giraldo S.,Young D.,70,47.0,COL,2004,75,188,Right,USA,2004.0,79.0,183.0,Left,No,23.0,Low,No
2016,Verdasco F.,Nadal R.,45,5.0,ESP,2001,87,185,Left,ESP,2001.0,85.0,185.0,Left,No,40.0,Medium,Yes
2016,Isner J.,Janowicz J.,11,56.0,USA,2007,108,208,Right,POL,2007.0,94.0,203.0,Right,Yes,-45.0,Medium,Yes
2016,Sela D.,Becker B.,87,101.0,ISR,2002,65,175,Right,GER,2005.0,72.0,178.0,Right,Yes,-14.0,Low,Yes
2016,Johnson S.,Bedene A.,32,49.0,USA,2012,86,188,Right,GBR,2008.0,72.0,183.0,Right,Yes,-17.0,Low,Yes
2016,Smyczek T.,Gimeno-Traver D.,108,100.0,USA,2006,73,175,Right,ESP,2004.0,80.0,183.0,Right,No,8.0,Low,Yes
2016,Bellucci T.,Thompson J.,37,143.0,BRA,2005,82,188,Left,AUS,2013.0,73.0,183.0,Right,Yes,-106.0,High,No
2016,Monfils G.,Sugita Y.,25,124.0,FRA,2004,80,193,Right,JPN,2006.0,70.0,175.0,Right,Yes,-99.0,High,Yes
2016,Mahut N.,Cecchinato M.,63,92.0,FRA,2000,80,191,Right,ITA,2010.0,78.0,185.0,Right,Yes,-29.0,Low,Yes
2016,Bolelli S.,Baker B.,64,,ITA,2003,83,183,Right,USA,2003.0,77.0,191.0,Right,,,,Yes
2016,Tomic B.,Istomin D.,17,59.0,AUS,2008,91,196,Right,UZB,2004.0,88.0,188.0,Right,Yes,-42.0,Medium,Yes
2016,Ferrer D.,Gojowczyk P.,8,223.0,ESP,2000,73,175,Right,GER,2006.0,83.0,188.0,Right,Yes,-215.0,High,Yes
2016,Stepanek R.,Ito T.,188,125.0,CZE,1996,76,185,Right,JPN,2006.0,75.0,180.0,Right,No,63.0,Medium,Yes
2016,Rosol L.,Daniel T.,51,99.0,CZE,2004,84,196,Right,JPN,2010.0,76.0,191.0,Right,Yes,-48.0,Medium,Yes
2016,Sock J.,Fritz T.,22,155.0,USA,2011,84,191,Right,USA,2015.0,84.0,193.0,Right,Yes,-133.0,High,Yes
2016,Troicki V.,Munoz-De La Nava D.,26,71.0,SRB,2006,86,193,Right,ESP,1999.0,75.0,175.0,Left,Yes,-45.0,Medium,No
2016,Hewitt L.,Duckworth J.,308,129.0,AUS,1998,77,178,Right,AUS,2010.0,82.0,183.0,Right,No,179.0,High,Yes
2016,Wawrinka S.,Tursunov D.,4,,SUI,2002,81,183,Right,RUS,2000.0,82.0,185.0,Right,,,,Yes
2016,Nishikori K.,Krajicek A.,7,103.0,JPN,2007,75,178,Right,USA,2012.0,79.0,188.0,Left,Yes,-96.0,High,No
2016,Goffin D.,Dzumhur D.,16,81.0,BEL,2009,68,180,Right,BIH,2011.0,70.0,175.0,Right,Yes,-65.0,Medium,Yes
2016,Delbonis F.,Olivo R.,53,174.0,ARG,2007,88,191,Left,ARG,2009.0,73.0,180.0,Right,Yes,-121.0,High,No
2016,Thiem D.,Almagro N.,20,73.0,AUT,2011,82,185,Right,ESP,2003.0,86.0,183.0,Right,Yes,-53.0,Medium,Yes
2016,Simon G.,Donskoy E.,15,91.0,FRA,2002,70,183,Right,RUS,2007.0,74.0,185.0,Right,Yes,-76.0,High,Yes
2016,Federer R.,Dolgopolov O.,3,35.0,SUI,1998,85,185,Right,UKR,2006.0,71.0,180.0,Right,Yes,-32.0,Medium,Yes
2016,Bautista R.,Lajovic D.,21,77.0,ESP,2005,76,183,Right,SRB,2007.0,78.0,183.0,Right,Yes,-56.0,Medium,Yes
2016,Berdych T.,Basic M.,6,138.0,CZE,2002,91,196,Right,BIH,2012.0,88.0,188.0,Right,Yes,-132.0,High,Yes
2016,Cilic M.,Ramos-Vinolas A.,13,61.0,CRO,2005,89,198,Right,ESP,2007.0,80.0,188.0,Left,Yes,-48.0,Medium,No
2016,Dimitrov G.,Trungelliti M.,28,210.0,BUL,2008,80,191,Right,ARG,2008.0,78.0,180.0,Right,Yes,-182.0,High,Yes
2016,Garcia-Lopez G.,Brands D.,27,151.0,ESP,2002,80,185,Right,GER,2005.0,92.0,196.0,Right,Yes,-124.0,High,Yes
2016,Kyrgios N.,Cuevas P.,30,41.0,AUS,2013,85,193,Right,URU,2004.0,80.0,180.0,Right,Yes,-11.0,Low,Yes
2016,Tsonga J.W.,Jasika O.,10,310.0,FRA,2004,91,188,Right,AUS,2014.0,60.0,183.0,Left,Yes,-300.0,High,No
2016,Herbert P.H.,Rubin N.,167,328.0,FRA,2010,79,188,Right,USA,2015.0,68.0,175.0,Right,Yes,-161.0,High,Yes
2016,Seppi A.,Kudla D.,29,69.0,ITA,2002,75,191,Right,USA,2010.0,75.0,180.0,Right,Yes,-40.0,Medium,Yes
2016,Djokovic N.,Halys Q.,1,187.0,SRB,2003,77,188,Right,FRA,2012.0,78.0,191.0,Right,Yes,-186.0,High,Yes
2016,Isner J.,Granollers M.,11,80.0,USA,2007,108,208,Right,ESP,2003.0,77.0,191.0,Right,Yes,-69.0,Medium,Yes
2016,Monfils G.,Mahut N.,25,63.0,FRA,2004,80,193,Right,FRA,2000.0,80.0,191.0,Right,Yes,-38.0,Medium,Yes
2016,Sousa J.,Giraldo S.,33,70.0,POR,2008,74,185,Right,COL,2004.0,75.0,188.0,Right,Yes,-37.0,Medium,Yes
2016,Robert S.,Ram R.,225,93.0,FRA,2001,77,185,Right,USA,2004.0,82.0,193.0,Right,No,132.0,High,Yes
2016,Raonic M.,Robredo T.,14,42.0,CAN,2008,98,196,Right,ESP,1998.0,75.0,180.0,Right,Yes,-28.0,Low,Yes
2016,Lopez F.,Pella G.,19,75.0,ESP,1997,73,185,Left,ARG,2007.0,83.0,185.0,Left,Yes,-56.0,Medium,Yes
2016,Murray A.,Groth S.,2,67.0,GBR,2005,84,191,Right,AUS,2006.0,100.0,193.0,Right,Yes,-65.0,Medium,Yes
2016,Sela D.,Verdasco F.,87,45.0,ISR,2002,65,175,Right,ESP,2001.0,87.0,185.0,Left,No,42.0,Medium,No
2016,Troicki V.,Smyczek T.,26,108.0,SRB,2006,86,193,Right,USA,2006.0,73.0,175.0,Right,Yes,-82.0,High,Yes
2016,Johnson S.,Bellucci T.,32,37.0,USA,2012,86,188,Right,BRA,2005.0,82.0,188.0,Left,Yes,-5.0,Low,No
2016,Millman J.,Muller G.,95,38.0,AUS,2006,79,183,Right,LUX,2001.0,89.0,193.0,Left,No,57.0,Medium,No
2016,Kuznetsov An.,Chardy J.,74,31.0,RUS,2008,70,183,Right,FRA,2005.0,75.0,188.0,Right,No,43.0,Medium,Yes
2016,Rosol L.,Sock J.,51,22.0,CZE,2004,84,196,Right,USA,2011.0,84.0,191.0,Right,No,29.0,Low,Yes
2016,Wawrinka S.,Stepanek R.,4,188.0,SUI,2002,81,183,Right,CZE,1996.0,76.0,185.0,Right,Yes,-184.0,High,Yes
2016,Ferrer D.,Hewitt L.,8,308.0,ESP,2000,73,175,Right,AUS,1998.0,77.0,178.0,Right,Yes,-300.0,High,Yes
2016,Tomic B.,Bolelli S.,17,64.0,AUS,2008,91,196,Right,ITA,2003.0,83.0,183.0,Right,Yes,-47.0,Medium,Yes
2016,Goffin D.,Thiem D.,16,20.0,BEL,2009,68,180,Right,AUT,2011.0,82.0,185.0,Right,Yes,-4.0,Low,Yes
2016,Nishikori K.,Garcia-Lopez G.,7,27.0,JPN,2007,75,178,Right,ESP,2002.0,80.0,185.0,Right,Yes,-20.0,Low,Yes
